Block,Event,Network_ID,Network_Type,Token_ID,Channel_Amount,Participant_1_Settle_Amount,Participant_2_Settle_Amount,Channel_ID,Transaction,Channel_Participant_1,Channel_Participant_2
7759407,ChannelClosed,RDN,Mainnet,,,,,177,0xbb4430a18cf576a9c1cd5188f8c465d893dac6175b24d9586ad9d9e43064dfa7,0xf2fBCC167cc3f24a620798E27b4BB084dD275253,
7759408,ChannelClosed,RDN,Mainnet,,,,,189,0x18630f53b3434e3ec850c3251f5babf9498275a2f0f539b15519064452978636,0xf2fBCC167cc3f24a620798E27b4BB084dD275253,
7763201,ChannelClosed,RDN,Mainnet,,,,,188,0x9309c0fa3feb9c7aeb93e229f87a301f82d1ac3d799738eb0e8a799833cb32e6,0x2F15d688Ab46190C343179d6B13304D611205134,
7763213,ChannelClosed,RDN,Mainnet,,,,,190,0xd69090af143d8ada568a15dfc44ed64843d66d8070ab62c4dbd6a63802c6cacb,0x2F15d688Ab46190C343179d6B13304D611205134,
7766829,ChannelClosed,RDN,Mainnet,,,,,191,0x41d71052b1cc35fc719d077e792d2a3f68fcdde130cc1ffaa76d514e3594979a,0x616A997fc1442931dc4dC698D606b2f6B725F722,
7782857,ChannelClosed,RDN,Mainnet,,,,,158,0x44f4c5c4ec82d736d7f061b92a948ced5aa6ad3c27b9b515b90f132cd4a6970d,0x41F0584A10434f06F7991B8A0E329182c1919aAf,
7782861,ChannelClosed,RDN,Mainnet,,,,,159,0xc5be366bfbfb0a8b1bc5944358ae43cb2983fbc9e3824e2993c7003cf9d80ac3,0x41F0584A10434f06F7991B8A0E329182c1919aAf,
7797486,ChannelClosed,RDN,Mainnet,,,,,192,0xbbe8bae554b1a1d643e3841a28cfdf733559790f67e1d14fada6e0650417014c,0x61630aDD9774A31ffEAa2C84eF7EFbf4Ec6878BA,
7805807,ChannelClosed,RDN,Mainnet,,,,,195,0xbdec3fde4f82aae0e1e33fefd0b9b144ec17d41295ec598c8ce14b244b486766,0xD189D213a202fb036Bdf1BB826cDe5821655CD15,
7805807,ChannelClosed,RDN,Mainnet,,,,,194,0xc36c57479f0a5972f7bd2d1e738a1f2013b3a67c9494585e0328169964a1af3e,0xD189D213a202fb036Bdf1BB826cDe5821655CD15,
7805807,ChannelClosed,RDN,Mainnet,,,,,186,0xe6e76a49204eccfd718355e1f485d3d417b8f8f9c39fc877316fa2ad65cedb92,0x50d0EC50168CFDEE0A497De5BB7B4b7f5BCF666a,
7805807,ChannelClosed,RDN,Mainnet,,,,,193,0xcb1725dc70ebfcb1290110c12091491a5461d988433e2c34cada83fb525c3506,0x61630aDD9774A31ffEAa2C84eF7EFbf4Ec6878BA,
7888790,ChannelClosed,RDN,Mainnet,,,,,196,0xc13ccd6b379477d9a28f5fe2cadaefdb3dc935274acf8acb68687cbc11b15713,0xAFd9B19912e60D889Bbd5Dfbc4C156Ae5E09c3ce,
7997784,ChannelClosed,RDN,Mainnet,,,,,202,0x00f934171ace0c305c90a6245e7fca195173a48b644ad6b87d7bef69d466a287,0x85783afbc2f6Bb32f4A94bE682965745fbf5000C,
7997785,ChannelClosed,RDN,Mainnet,,,,,200,0x682d9f2e489114e0b067f7f13e90ea4f3399c18c682a4e598b9ecd87b51aa213,0x85783afbc2f6Bb32f4A94bE682965745fbf5000C,
7997785,ChannelClosed,RDN,Mainnet,,,,,201,0xc6e238fd49482d68f9dd1e53c91d7c0c53332730d23ae0daaa496037e0527663,0x85783afbc2f6Bb32f4A94bE682965745fbf5000C,
8001307,ChannelClosed,RDN,Mainnet,,,,,208,0xe8774638ab8c4ad40be566478d8f26d318e019ce3ebd5f04d4fa95d3d7cad610,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8001307,ChannelClosed,RDN,Mainnet,,,,,206,0x15679a1a1080ddd3fdb90cd37badc307880f4fdd833ae7dbb4c41a3b2dd0eaeb,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8001307,ChannelClosed,RDN,Mainnet,,,,,207,0x8ee2baffc59b88bd903bbfd45874a8bf7bf802024a37d79af16d2bef8fa43043,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8005095,ChannelClosed,RDN,Mainnet,,,,,212,0xa7195ee96cec62637dadf1271b9298fe810bef2103b1902e30092741be318a8f,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8007984,ChannelClosed,RDN,Mainnet,,,,,213,0xc1fe15be84f3b3b81bd37efad150e715ceae74139dd2aaf2f865cbc59d255477,0x46Bc840A680b7DeA672A3f976379EAC1D837994b,
8007984,ChannelClosed,RDN,Mainnet,,,,,214,0x858ef5c11775e760c41acf2f9db6975091d9d99156b7a1572e031c525d7e9e5f,0x46Bc840A680b7DeA672A3f976379EAC1D837994b,
8007984,ChannelClosed,RDN,Mainnet,,,,,215,0x54bbf746d6ec54a4b7982650dca14978e74084166625e8035308e264a02d20a1,0x46Bc840A680b7DeA672A3f976379EAC1D837994b,
8015550,ChannelClosed,RDN,Mainnet,,,,,216,0x88c20500647ea27d211063707146ba9aaa61a6c1d49b96b6c78bd1f3f6995211,0x46Bc840A680b7DeA672A3f976379EAC1D837994b,
8015550,ChannelClosed,RDN,Mainnet,,,,,219,0x17c3715ee91e431455a1290fb0b99187fa35dddef8ac5b4a33f02c9427fd5645,0x46Bc840A680b7DeA672A3f976379EAC1D837994b,
8015550,ChannelClosed,RDN,Mainnet,,,,,218,0xb0a9bfb5cfcf943faa24918bb0d2d5bcb3e39df9d7f501a4bde7691968bc83fc,0x46Bc840A680b7DeA672A3f976379EAC1D837994b,
8015550,ChannelClosed,RDN,Mainnet,,,,,217,0x2eaf7987a487b774d454dff11466b5bcc3898abd84ad56611a256ef4ce991992,0x46Bc840A680b7DeA672A3f976379EAC1D837994b,
8016091,ChannelClosed,RDN,Mainnet,,,,,209,0x97734f312fb42546c204ed12164a6450a1f55b218c7767b664dd23dc06570d69,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8016091,ChannelClosed,RDN,Mainnet,,,,,210,0x5df31262aed000802aaae81b77c00745f6e9d50b5632c606569a0e93705b14fb,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8016092,ChannelClosed,RDN,Mainnet,,,,,211,0x923af3cbc169fadfa35a21921329af4ec945f0ba4597656e250722aaec6c62d1,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8018150,ChannelClosed,RDN,Mainnet,,,,,220,0x7ef35426c3c03e070763d42a47867b2643a5fb3dc3370b9e3636e45c6aa4a74d,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8018150,ChannelClosed,RDN,Mainnet,,,,,221,0xbf6dbbfa225ae62de8d0a7dbff147a9b16edfa23a68098950f812a44e79c0630,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8018150,ChannelClosed,RDN,Mainnet,,,,,222,0x820962d336fae0558531a15eef7e304ce35ccadf0d3bc4e120eed9733e71680c,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8043776,ChannelClosed,RDN,Mainnet,,,,,223,0xb8ca0acd246610e0d3857e50f7a46ac17946204e191927f755e30a60523f0eb7,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8043776,ChannelClosed,RDN,Mainnet,,,,,225,0xa279ed2a1d15de445b5e307a8d4f9b9b22726bc36ffc0f8206eb1694726c5641,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8043776,ChannelClosed,RDN,Mainnet,,,,,224,0xc7cf03d0e0574df7f2fcbda26a1e0c8abae375e8cc978c04ae60564ec66049b4,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8043776,ChannelClosed,RDN,Mainnet,,,,,226,0x5a6557d8b6b42b3312d67cc9771bce9dcfd1d9fd692e8fc8bf1dbf990b49a0aa,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8072923,ChannelClosed,RDN,Mainnet,,,,,230,0xf59e48d497dd3dfae13fef0ffe1b1b245365c3b314baa11bbdcc4c02767bb070,0xBd19478EBb9d9D77cc9F058eD4E1e783fC385238,
8126239,ChannelClosed,RDN,Mainnet,,,,,247,0xdb6bba058624d32a76418620cd922fe47e7267ed174a7f0dc3d1dc3d9a7de387,0xAC4B0DB99DbE18AdBcEBFc8873cCFd41356b8663,
8126812,ChannelClosed,RDN,Mainnet,,,,,248,0xa8168a2c7280345d2001875a00a85478f9f5741ebf115cb136da26dede7b0098,0x3876FF78Deb762B4ADC0240e254171538c10FF49,
8129435,ChannelClosed,RDN,Mainnet,,,,,98,0x53d375db46a12ea5c53a9b63fc98e49b5c55601f6e35cf49b53ade409c4c310f,0x362708Dd5e81A85e75E877dF718A0A9eF35e8267,
8129437,ChannelClosed,RDN,Mainnet,,,,,149,0x7adcf21dea1825ae666cd0bec7fda6ea4036d8cb14be206ceaa1cb52b2aa45b4,0x362708Dd5e81A85e75E877dF718A0A9eF35e8267,
8129439,ChannelClosed,RDN,Mainnet,,,,,154,0x370e1524742298a034e8680d46db189c1b6c60fd4cea5af99b2caa8380a569b5,0x362708Dd5e81A85e75E877dF718A0A9eF35e8267,
8129441,ChannelClosed,RDN,Mainnet,,,,,155,0x60b56b25bedd0d09cf3773b98c45cef8aefc3993e54fcaf80d64cfb0f3772a70,0x362708Dd5e81A85e75E877dF718A0A9eF35e8267,
8129442,ChannelClosed,RDN,Mainnet,,,,,156,0x8d634f0ff0d059af9e7eb33a6123638b2e81cd5fc8385c958b8b11aa4afd7e24,0x362708Dd5e81A85e75E877dF718A0A9eF35e8267,
8129442,ChannelClosed,RDN,Mainnet,,,,,234,0x1b72ff124f107fd7f7c862f95f57c844607210031f9608560d2b084cdae7ea4e,0x362708Dd5e81A85e75E877dF718A0A9eF35e8267,
8134034,ChannelClosed,RDN,Mainnet,,,,,252,0xd6e44a107784bd65f503968cc80a1e62b24eefe3f1e413da67f7bb69fce3ff45,0x3876FF78Deb762B4ADC0240e254171538c10FF49,
8134353,ChannelClosed,RDN,Mainnet,,,,,250,0x327c5548f8eaf573191fdcae677aa68ead07a212f98e8326c9fd10b7b3ff963a,0x362708Dd5e81A85e75E877dF718A0A9eF35e8267,
8135078,ChannelClosed,RDN,Mainnet,,,,,255,0x29c10aea243752671dfd461663d705d94911ede13bf332200b8de2d6d81a139d,0x362708Dd5e81A85e75E877dF718A0A9eF35e8267,
8141310,ChannelClosed,RDN,Mainnet,,,,,256,0x1dde373877afa55b5f345f11c854e4dbfc39a343990d77ffd3e3c8da5686356e,0xdd6098372A82c65CEbdeF10A6f7597CE38011761,
8141312,ChannelClosed,RDN,Mainnet,,,,,257,0x5683d5361dc453f00c30e4668516e16bb85ecbf7fec7088c368f718c23382ea5,0xdd6098372A82c65CEbdeF10A6f7597CE38011761,
8158438,ChannelClosed,RDN,Mainnet,,,,,258,0xe8310178d3b65ebbd0a939908c905058f4c53bb11218d3065a391d72495beac8,0xBd19478EBb9d9D77cc9F058eD4E1e783fC385238,
8165345,ChannelClosed,RDN,Mainnet,,,,,261,0xbc02176f43d933244746c5a182184575fd75dd01f1b769e490e877a4edb44bdc,0x7890D9F1919f6F2725c764386B96b9DCEC95DA5e,
8165345,ChannelClosed,RDN,Mainnet,,,,,263,0xcb69bd09240bfdb8deee91139998c3d3a91a3c1feb7484e0d211ea313d92690e,0x7890D9F1919f6F2725c764386B96b9DCEC95DA5e,
8165345,ChannelClosed,RDN,Mainnet,,,,,264,0x4456f4505cd39bef7932e3b0f6d14e929c1adcc5728c216b6e512051f2add506,0x7890D9F1919f6F2725c764386B96b9DCEC95DA5e,
8165346,ChannelClosed,RDN,Mainnet,,,,,262,0xc5368b584743980b4c4ee3815c02d527484e7d64cedc5eeeebc7bcdb54bae7a3,0x7890D9F1919f6F2725c764386B96b9DCEC95DA5e,
8209895,ChannelClosed,RDN,Mainnet,,,,,272,0x8065daf69e94da75efdb829448d60e7bdd5c952253fbd1051495de4f943d54e9,0x36F0C0877604F34E21A6ee1C8e4012B22f4fDf84,
8267873,ChannelClosed,RDN,Mainnet,,,,,273,0xb2637884ba1f2c7b374a312296aad5f816f6948f91b4c4f3e5510b76314839b3,0x36F0C0877604F34E21A6ee1C8e4012B22f4fDf84,
8267879,ChannelClosed,RDN,Mainnet,,,,,274,0x79db47fecbccafd8f8dc964c959363137ac74c7424c596cfe6fc8248779ed4a7,0x36F0C0877604F34E21A6ee1C8e4012B22f4fDf84,
8440457,ChannelClosed,RDN,Mainnet,,,,,124,0x9f36714d4155a54baf0819baa297dc304f158c9338d006468c5fd28064edff07,0x4252ccc23552bf3D3eeDFAB8e286815831479bDa,
8440457,ChannelClosed,RDN,Mainnet,,,,,110,0xed962ff3cb9deaf5dfabb67910d31add39a33624fe0c8f8de2dee2185465880c,0x4252ccc23552bf3D3eeDFAB8e286815831479bDa,
8440458,ChannelClosed,RDN,Mainnet,,,,,101,0xfadf167f9662603dc374d473cd10d32a33d20fc75b8b9ff58a76d05c24956a1a,0x4252ccc23552bf3D3eeDFAB8e286815831479bDa,
8464456,ChannelClosed,RDN,Mainnet,,,,,279,0xc9efc6e0dce1673973e9b9af3634e4fef492da06b91ed6292219cca9a246dd62,0x865b332B0B058C472Ee3B46C5a66b8D1699740E1,
8476592,ChannelClosed,RDN,Mainnet,,,,,271,0x514e2a10a957e4864c93feb12caeb5b862a462e1c5ed185572429527fc53ac9a,0x7d5D909dB425a6E302140C67062077833A07bE3e,
8476592,ChannelClosed,RDN,Mainnet,,,,,251,0xf3cdce289dedc7fd800da7d838ef2649163115c9384171dcff04135d3664705d,0x7d5D909dB425a6E302140C67062077833A07bE3e,
8476592,ChannelClosed,RDN,Mainnet,,,,,278,0xfeb09bc92114aeece7c51f2b821e99c405d3333f163a6b0956c530a8acd05c3b,0x7d5D909dB425a6E302140C67062077833A07bE3e,
8490770,ChannelClosed,RDN,Mainnet,,,,,269,0x4d358503bcf86fd6154e1d32122705f9f51ebe0778b09b17151be39993da9814,0x865b332B0B058C472Ee3B46C5a66b8D1699740E1,
8490779,ChannelClosed,RDN,Mainnet,,,,,270,0x17a0f0dc65a8df88698527b385b126474e1631597694dd66d44c425e05d3a4be,0x865b332B0B058C472Ee3B46C5a66b8D1699740E1,
8495182,ChannelClosed,RDN,Mainnet,,,,,238,0x4dd1ea785414c4a20dcd88c3bc61a5d382b0fb83090ea2619e470b30405db031,0x961577109C2aCF3C74519897c068Eb33194D317F,
8495182,ChannelClosed,RDN,Mainnet,,,,,198,0x4d7e47452fdbf217b6822319aefba29e734a0db10d047004b23962018d1833f3,0x961577109C2aCF3C74519897c068Eb33194D317F,
8495182,ChannelClosed,RDN,Mainnet,,,,,176,0x6503c3d3ef8845c36c0002db80ab37b9ce69eead337c70d262cfbfa085e2d7ce,0x961577109C2aCF3C74519897c068Eb33194D317F,
8495182,ChannelClosed,RDN,Mainnet,,,,,175,0x253a31092dcdfbccea8b1f80eef899bcb9fd9785f2620088d8943088f5146184,0x961577109C2aCF3C74519897c068Eb33194D317F,
8495182,ChannelClosed,RDN,Mainnet,,,,,174,0x3443fa4f1f6b524710e9c7521003cc980f6686c02e1fb40504423016d351d462,0x961577109C2aCF3C74519897c068Eb33194D317F,
8504303,ChannelClosed,RDN,Mainnet,,,,,282,0x84c3149558a161937b151cfbd908e1717f452c9ef5f334a108c03927cfe85289,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8504303,ChannelClosed,RDN,Mainnet,,,,,283,0xdceec7d25f3dd54f7dbab44668bb875d9b9e33a98ec0c39460c6be519fba39e1,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8504303,ChannelClosed,RDN,Mainnet,,,,,281,0x65896283216d13ff22d0fd0228fd4fe3012effb046c5c73e00a36ed7e64afcae,0x9bD7D8a082949c038F3186ac7639A52CA945f7ec,
8539069,ChannelClosed,RDN,Mainnet,,,,,297,0xbe82cb379e0e7a83ec63e966ef1a1ca3404af8090b0bdf427e2a1906c94bc9e7,0x865b332B0B058C472Ee3B46C5a66b8D1699740E1,
8895550,ChannelClosed,RDN,Mainnet,,,,,284,0x85f799a8e2a2c36d747a43045a84e0c09f25459af7191fed76713a176055f7bd,0x865b332B0B058C472Ee3B46C5a66b8D1699740E1,
9213828,ChannelClosed,RDN,Mainnet,,,,,304,0x3aaa313259d10b8bc3b191f2bd21a0e8f27a330e24117b15fef290ceaeba9936,0x2B02f5Ac7C9633E3e4aF4bD0c4510C3C961a4BbD,
9213834,ChannelClosed,RDN,Mainnet,,,,,303,0xdf2aa6dcf947dbc14462496542089274f3e9c4d54929a2360ef191548bde9bf9,0x2B02f5Ac7C9633E3e4aF4bD0c4510C3C961a4BbD,
9214310,ChannelClosed,RDN,Mainnet,,,,,302,0x6a9f3cabed24e1be4dabc774038070a6082a37c8017929a0b0267474012c0a65,0x2B02f5Ac7C9633E3e4aF4bD0c4510C3C961a4BbD,
6580878,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,1,0xc114d9cffc2ca160e01e5704c96dd4d85963d2050883f7cdbd5b519ead041e6a,0xf2fBCC167cc3f24a620798E27b4BB084dD275253,
6580892,ChannelNewDeposit,RDN,Mainnet,,20000000000000000,,,2,0x2f8236ef21c02f38faf69f5568a27a1a86b7d1b182292cf617d939801013bef0,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF,
6580892,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,1,0x5a216d189587ea693febcd860362025bfff49ccd412b8b99b3daa34d9659ca3f,0xf1e4b4782BB6cd56a1feB9cDA58C167bb5669F36,
6580899,ChannelNewDeposit,RDN,Mainnet,,10000000000000000,,,2,0x301a0a70290c41ab09bf77684e1e3f535bd2ca903c6fc888c99ff094f9f4021a,0xf2fBCC167cc3f24a620798E27b4BB084dD275253,
6581240,ChannelNewDeposit,RDN,Mainnet,,20,,,3,0xed344936f64db7fb8df42bd492366b82ef0e3fe27ec95f7a4a312c95af056648,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,
6581280,ChannelNewDeposit,RDN,Mainnet,,20,,,4,0x22e1cf696fd9a40ccfc340fea439b1c96dd4807076f2413885ecea0a2c98fa79,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,
6581328,ChannelNewDeposit,RDN,Mainnet,,20,,,5,0x022ccaa676517e04be7433ed7ae147a6cf2d5f43a626ddcc329b0bc3cb428e91,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,
6581328,ChannelNewDeposit,RDN,Mainnet,,5000000000000000,,,4,0x0941bfe5a0d6c821724d4538a2f9497d8aaceb848ddf09ef64d8ca8ec2ab87a2,0xf1e4b4782BB6cd56a1feB9cDA58C167bb5669F36,
6581547,ChannelNewDeposit,RDN,Mainnet,,120,,,4,0x6212250680af92eb0e05ca891e45bf81474024e38fa58608425d30f745bbc40d,0xD6e68536eCe0Eac02b39317FdCE814087Bae6118,
6581744,ChannelNewDeposit,RDN,Mainnet,,50000000000000000,,,6,0x2fcbe41f6c5a7d9d2118132ab15ca41a01bcb698d0995f2c057ab421c06e2f97,0x2CB3e01a636a3Bfc5727718dd9e1ABCdfaE6a617,
6581956,ChannelNewDeposit,RDN,Mainnet,,1000000000000000,,,7,0xcce4619b38741442f23fd05558532d0fded2cf9e1ad90dfd92cef36b92c4b9c8,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,
6581969,ChannelNewDeposit,RDN,Mainnet,,50000000000000000,,,10,0x529b7b443e64dd7add2ebd2dcd0aed48b64e2252095754222e83e1d9ea7e2c9a,0x2CB3e01a636a3Bfc5727718dd9e1ABCdfaE6a617,
6581977,ChannelNewDeposit,RDN,Mainnet,,1000000000000000,,,8,0xea8616b26cb3d3182b1770b965344bc0770541f0f10431d7f36d70e03c5e994b,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,
6582105,ChannelNewDeposit,RDN,Mainnet,,1000000000000000,,,9,0xe0331e120b87ce24b6de488fab41251cebfc34883e8e8ecc61ed7e3d763733eb,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,
6582141,ChannelNewDeposit,RDN,Mainnet,,10000000000000,,,10,0x6f0dc6248468e862228a984ec30f38ef416215fa851030c817daa9a4c9020a68,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,
6582185,ChannelNewDeposit,RDN,Mainnet,,1000000000000000,,,11,0x9041d7ca11b779ae3f15f64b303e570d0499dee9db15277506e9f2949fb82a07,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,
6582535,ChannelNewDeposit,RDN,Mainnet,,1000000000000000,,,5,0xc83b48c7ee77a2c946e6abeb936dc65987fe7dadd657396f3c6071150083cf50,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF,
6582570,ChannelNewDeposit,RDN,Mainnet,,1000000000000000,,,12,0xc661b25f40b65ee990e1dd7c0a17e612feaf55caccc6242db1e085dbb05faf8d,0x0e5215997B8232ace7cC0DEb04dFeB60a4C0beB1,
6582593,ChannelNewDeposit,RDN,Mainnet,,100000000000000,,,8,0x45b04ec4f2e148f8f614283223178a62f1b3336025a4b3209199b7b3338c6fab,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF,
6582875,ChannelNewDeposit,RDN,Mainnet,,200000000000000,,,9,0x5f18b70c0cfe0687fb70c5b35f88565493b0985bec243abff56e251c06a98066,0xf2fBCC167cc3f24a620798E27b4BB084dD275253,
6583051,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,14,0x0f9557ea203cc25b77654c00c6c84913edf399ff3223a562ad0f92887f076b4d,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26,
6583073,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,15,0x129a1730d59c1cd6a53e671fbb350f5cd67d737c293fa57587f4199d1bc8cfcc,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26,
6583073,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,21,0x8bcba10ac5cfbbaeb8c68beb8a004db0b4f740e3bdaa04955c140f4dc071d70d,0x10F4BC8CD156B4785f8F1f100C53C4cA0181E9b9,
6583135,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,19,0xb963a102de779ad05ec7fb92fda7674d46fd88023fa44543e9973861c1246979,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610,
6583135,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,17,0xe0268c7fee26d31417c3b703d2107e5d80be43a13746c68847b2d1e05f9b542d,0xe89Ce3756690Ac7937972797471d7c84F9818ac6,
6583161,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,20,0x91de879c960b164224d545c202bedf732f21a619ea1fe5c3322aab936a631068,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6,
6583163,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,16,0xa77990d745f1ea8e96d9f204abd1ea8b93177d1c1cc6ecd9567aedf02c7f29c7,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26,
6583163,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,22,0x26feef56ab2d6744bf5dcf32d2bfc054dc665e3b0674eff96da16580017e97b0,0x10F4BC8CD156B4785f8F1f100C53C4cA0181E9b9,
6583194,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,18,0xc4725e8f0fad4624f49aa3cd2e2b5110818c65af419b15d325141349e03e8582,0xe89Ce3756690Ac7937972797471d7c84F9818ac6,
6583194,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,24,0x1c51c32a821a1a38b7638ef025b84db1ff995ca0cd132c6e851ce7d2322fca4b,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610,
6583209,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,27,0x37dd0d966d10b1264a21ab62b974afcab37353936112444aa634fb12ee27c252,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6,
6583221,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,23,0x4ef8d2390078da43b48928c7b9d26d10903c5c51b77dfcf30c3c9dd8d687445c,0x10F4BC8CD156B4785f8F1f100C53C4cA0181E9b9,
6583221,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,25,0x99b6cff33965f23f7b018e503178019fe1095c15be787b83d97c234b89308b68,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610,
6583221,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,26,0x7b9e74a8e88f7d000db418f4124ff251acec8d23eaaf9297b986ab25ed680e6b,0xe89Ce3756690Ac7937972797471d7c84F9818ac6,
6583319,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,28,0x32dc7d249dbf355d17ab1b5b533810ba914bb3abb1bbc4db94ea1313a2e7bdae,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6,
6583902,ChannelNewDeposit,RDN,Mainnet,,1000000000000000,,,29,0x6ec29061f4be67227d60f784f4199be9836d09266b952c93964c72c7c5545696,0xf2fBCC167cc3f24a620798E27b4BB084dD275253,
6583926,ChannelNewDeposit,RDN,Mainnet,,100000000000000,,,29,0xce47f562d3fdcffdd337c946e29471447d3f877407e28530985019207def2897,0x28898A6b762d9c400FF900EFF66F2885F0B28FAF,
6589632,ChannelNewDeposit,RDN,Mainnet,,50000000000000000,,,28,0x9901331d6bc073811915d68333fb30716477073d244c46797a1eeb15b9e7b236,0x2CB3e01a636a3Bfc5727718dd9e1ABCdfaE6a617,
6600674,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,32,0x92140087f25ca0cf6a39a9413826a6f5181b609fa5a3ac73550bb538b4d2de0c,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26,
6600674,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,34,0xc80b6c324ed4816b07509cbfdbcba1bb4e4d749112738371110cab412b22977e,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6,
6600674,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,31,0x88a96804e1de7ead3f4aeeacc8754d40d98f97113a7a27a3231833080cd415bb,0x10F4BC8CD156B4785f8F1f100C53C4cA0181E9b9,
6600674,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,30,0xf463d19446a3e23c28b79dfafd28dbf7f4ee6ee50257b1965a43d7525e849721,0xe89Ce3756690Ac7937972797471d7c84F9818ac6,
6600674,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,33,0x4e3fc8091d60af64ab4fc5e79fa6f7d75d8b5ea1aea069066fab527550dea0f6,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610,
6600715,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,42,0xa78a0a764ed4f44c30d0ea234bad7b6601501afeb349b1ef0f4f752485af0de3,0xE03E70e33F2AC48ceC3be5C0C7B06a0f25Ad5610,
6600715,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,33,0xf9ad09d5000b5a466fdaa871372d7dd3fb3f73d2dc03690998d3bae9a98fb2ba,0xf9ED3cCa3e56A7B72049e6e830C39fd842A2F8e6,
6600715,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,37,0x8b5606ce470da5a5006be73e6f8f7a07094d41f1018bf6187e41f27a6ddd5152,0xe89Ce3756690Ac7937972797471d7c84F9818ac6,
6600715,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,35,0x05b2926777235a98d3e496710514816be2537b44da98dacbd358d0633709655c,0x10F4BC8CD156B4785f8F1f100C53C4cA0181E9b9,
6600715,ChannelNewDeposit,RDN,Mainnet,,7500000000000000,,,40,0x1c2935b86782fa9e2814685088169b5e8f02091f2f6e7405f081c47081d01762,0x06f5140A415f4E3969f7e40daEcCFd0558c9cE26,
